"osoba4","",780.386,780.799,0.413,"osoba4"
"osoba4","",897.934,899.78,1.846,"osoba4"
"osoba4","",916.491,918.333,1.842,"osoba4"
"osoba4","",921.33,923.093,1.763,"osoba4"
"osoba4","",926.5,926.692,0.192,"osoba4"
"osoba4","",938.797,939.445,0.648,"osoba4"
"osoba4","",943.55,944.38,0.83,"osoba4"
"osoba4","",1117.022,1118.366,1.344,"osoba4"
"osoba4","",1119.788,1121.125,1.337,"osoba4"
"osoba4","",1129.131,1129.245,0.114,"osoba4"
"osoba4","",1161.6,1162.444,0.844,"osoba4"
"osoba4","",1163.625,1164.432,0.807,"osoba4"
"osoba4","",1183.905,1184.087,0.182,"osoba4"
"osoba4","",1199.373,1200.162,0.789,"osoba4"
"osoba4","",1211.709,1211.857,0.148,"osoba4"
"osoba4","",1227.867,1230.001,2.134,"osoba4"
"osoba4","",1252.421,1253.889,1.468,"osoba4"
"osoba4","",1256.21,1257.615,1.405,"osoba4"
"osoba4","",1259.071,1260.558,1.487,"osoba4"
"osoba4","",1267.697,1268.489,0.792,"osoba4"
"osoba4","",1293.927,1294.405,0.478,"osoba4"
"osoba4","",1306.161,1308.669,2.508,"osoba4"
"osoba4","",1311.371,1311.863,0.492,"osoba4"
"osoba4","",1315.183,1316.091,0.908,"osoba4"
"osoba4","",1347.937,1349.239,1.302,"osoba4"
"osoba4","",1355.303,1355.611,0.308,"osoba4"
"osoba4","",1390.621,1401.921,11.3,"osoba4"
"osoba4","",1406.797,1407.226,0.429,"osoba4"
"osoba4","",1412.322,1415.764,3.442,"osoba4"
"osoba4","",1421.002,1429.556,8.554,"osoba4"
"osoba4","",1461.263,1461.6,0.337,"osoba4"
"osoba4","",1568.445,1569.715,1.27,"osoba4"
"osoba4","",1572.144,1572.48,0.336,"osoba4"
"osoba4","",1581.369,1582.06,0.691,"osoba4"
"osoba4","",1601.243,1602.778,1.535,"osoba4"
"osoba4","",1604.364,1612.537,8.173,"osoba4"
"osoba4","",1716.403,1721.21,4.807,"osoba4"
"osoba4","",1723.22,1723.725,0.505,"osoba4"
"osoba4","",1731.039,1731.747,0.708,"osoba4"
"osoba4","",1748.497,1748.819,0.322,"osoba4"
